1447
2200
5286
1668
1182
7343
1444
1117
1796
1196
2684
4198
2347
2571
1686
1412
2707
1675
1399
992
1906
3352
2377
3185
1102
1181
3429
2983
4126
2764
1886
1371
1168
4796
1426
3233
1641
3376
4391
1234
6773
7162
1097
3644
1451
2739
7783
1722
2190
4514
1291
5360
3817
933
949
1546
7148
2630
3511
6290
1168
2068
1766
922
1276
1582
2015
1534
1630
1363
2542
9007
2171
1520
1941
2920
5047
1126
3603
1407
2893
5609
2429
1497
2494
2213
1079
3077
1327
1771
2607
2880
1736
2129
941
1111
1327
2296
1392
5650
2968
3178
1404
1726
1477
6182
8700
2859
3487
1263
1321
4077
2104
3165
1253
2629
4568
4538
4690
6600
2755
2306
4618
2847
1525
1482
985
1303
1184
915
3288
1985
4563
2595
1238
6303
3160
1564
1809
3325
2285
3034
1574
1380
1223
8270
1482
6980
4111
1169
7609
1587
8745
3632
2145
3508
1281
3965
2057
1244
1215
1926
1461
927
1249
1497
1074
3073
6057
2406
2100
1360
1826
3127
1151
3842
1847
2784
1282
3135
4501
5757
1112
2443
3690
1707
1583
1589
1063
3425
2025
1750
3222
7264
5419
1485
2407
1824
2458
1946
3515
3290
2580
5433
2043
6369
5478
1428
1797
1358
2041
3661
1340
2151
3103
1650
1029
3034
2755
1341
2540
1514
2942
2258
1003
2732
3272
1108
4167
2934
866
1696
989
9456
2760
2591
